,title,price,rating,reviews,market,link,req
320,Термопаста GD900-1 3г 6.0 Вт/(Мк),196,4.9,251,yand,https://market.yandex.ru/product--termopasta-gd900-1-3g-6-0-vt-mk/1867067469?sku=4295192845&shopId=431782&from=premiumOffers&from-show-uid=17463882082585981979306006&do-waremd5=OA0-0aAexNgrcRWqHIOAzw&sponsored=1&cpc=eQLwb_aA8fq7zW1NLFTbaKIcZ6FO1N7o1Ex1SUqKgufGS_8VfZgtFsUYgd_k7VshJKEaZXOMEPo4gj7GJIxZcxsCHkjfZ8usUTBTPtvoznLRFuM7AvDXmm04oip9XMfujHlSJ18bg05VQb8EMSR0k1tXnb3mn3ZrVd0-u3UUnl7_Hw2impsNoOWtUUJYVtq50PzgsuG563BdNwoqpSZh8NrwzgTFJabvBvg_5j-ghwPkSMhDkbx9WKXlh6kodF08nonkvWpKHQMzJwUvXvjZd4VaTvSyhqMfxjY0mL7dJnk90MX2pk-22Sl7sjq_Sk91jHI-OX9vtTuMJaCQ2agJW7h8UO4yHrlb_63CIh5sCrWAu4bL5hQSswuL6cP8rLJVc0P1xE8lWdkSalYY-hO39NDuG0n9uvcrdPLro86OfabhOYypjdn4lEokm8SFVSJh58lyx0uphCjz52wsYkiCZibPpPBsrSNBKI3MhBarM1qp0Bw52L0mqSAjs0In-lS2wxYyqdc6rW46ECcRzxQKyA%2C%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhDmAYB95u0G&uniqueId=63505948,Термопаста
321,"Термопаста ! STEEL КПТ-8 кремнийорганическая, 3гр. для процессора, для компьютера, для пк.",137,4.8,1684,yand,https://market.yandex.ru/product--termopasta-steel-kpt-8-kremniiorganicheskaia-3gr-dlia-protsessora-dlia-kompiutera-dlia-pk/954261645?sku=101315339365&shopId=431782&from=premiumOffers&from-show-uid=17463882082585981979306007&do-waremd5=3tp4EULakGHJgF2RAKRCaQ&sponsored=1&cpc=eQLwb_aA8fqxL202WoTRiyS0WLNMwbdNr0l3_yIGgAmpJK2ExAO6pgjsYN3TXqj7G2X7OYvVUKIXkl5qPgLuyD7uEFl62nQM3V_zJKfyp7Q3gjmrgX1AUFnvRIx27QXTuBoYIcFUG-uOy240oiJH0U3bZvIfgKfWkTAiz40_RUwr2Jo3fzAfAil8iAJk5LG2-e7F6LYaznFfiAx7N88r_2YCC6LbRW5VZmz_Op0qGBmOTQSooYtC8LLGvR1LgE4eh2ycZ1jSzVs1m1MYYslhsNjZlMcFSuvgvNwQAjFofMh9i761EsZc0Bnue-iXwTz5Uvpi1MIP-L2HdsjOc2wyc-2RiZoefMIppH_bSFUEssrh0cD4eUwuYYheHnjMGo7msGolFcFsmVe1qChKthYyYLT-YeM-y-FPHNYFhTolU5SSgnNHxE2A6QrojVXruPACNzqCJ532TZj1R00zRT8DbuZzHEd8F7ItLQQoqGnYCwcXqHExhpY7Qd860MYFDJle9SqonNPxNlyn7rTGQHlBUg%2C%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhDmAYB95u0G&uniqueId=954323,Термопаста
322,Термопаста PSYXI PSG-06: 13.2 Вт/мК; 2 грамма + шпатель в комплекте,366,4.9,12,yand,https://market.yandex.ru/product--termopasta-psyxi-psg-06-13-2-vt-mk-2-gramma-shpatel-v-komplekte/1067052917?sku=103829675695&shopId=431782&from=premiumOffers&from-show-uid=17463882082585981979306008&do-waremd5=fZtcMYD1lkGexyGRTiAqXg&sponsored=1&cpc=eQLwb_aA8fpB70RXfGT-lueF9biXGINVDoIoeVAtPcGEg0xX6vK1Ur-UtUYq2Hhl40E8RXscNpWpBR3OiGfnvOz9bamNv1tG_yuS7TuYe29lromfGOCWeoa1eQTxVeTrymlGwbYm912ss8ZpIKTCEoJa72NGTPZvUtvzFOltAsZMpLzkjjDh1eW69h1vvnAyGzqxpQttIoLVSEUqrxa-pPmJIC2IUqYvnckcIMHpNEI%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhCAAoB95u0G&uniqueId=119515144&cpm-adv=1,Термопаста
323,"Термопаста GD900 15гр , 4,8W/m-K, для компьютера и ноутбука",294,4.8,1218,yand,https://market.yandex.ru/product--termopasta-gd900-15gr-4-8w-m-k-dlia-kompiutera-i-noutbuka/1901529737?sku=102234903773&shopId=431782&from=premiumOffers&from-show-uid=17463882082585981979306009&do-waremd5=_UHEMoH5GXnSLvtgTZ2qzA&sponsored=1&cpc=eQLwb_aA8frWY3OmkuyDP7cWlbaezwXp_1zGrvSZgVvZtylxEgdToAh7cclE2Fi4HeGVM8BTlbTLLkQFynt3zput7MyyF9f8BUiVK8LlKsfCPBOXfUndeiHG_Ywjpud4k0i6SsNehjEQP1z9ob3KzYdwn_tBhZLeCDlfMVpUZsxbQib8LZaF7EHnKQ-AdZme9V3O-uv30Ew7Tzzf1-8r7jqjgioXMmKNANNH_j2pK1_FDJelKQ-IiOVDcyRVraqKpEkfYq0ZOMpuU7DA8iYJo07TmZerNaLReQPFSKGnTbeHdQ-QfXOHWoe_y7vdxGVc-5DFpc8_JP5K6tDU_1zRVdfdqn3ZkuLBxeC4jA0bbTaA2JaG52KGVotfR7-G7HszyAAgym8WD1_7zoDnKLJGeMdt_cHlF0rgE6sHACBpfPQtCSwms-WENDllP1fd4-lsEac2XDX4TQ4Wdt4lh63g47DSbwjLOwD8C8ojZvyr7CDzgKP2id-YKU1n5DOT_e3s-Q5FxAkTGnGlSqNL_NuN7w%2C%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhDmAYB95u0G&uniqueId=63505948,Термопаста
324,Термопаста PSYXI PSG-06: 13.2 Вт/мК; 4 грамма + шпатель в комплекте,376,4.9,12,yand,https://market.yandex.ru/product--termopasta-psyxi-psg-06-13-2-vt-mk-4-gramma-shpatel-v-komplekte/1067052917?sku=4335876299&shopId=431782&from=premiumOffers&from-show-uid=17463882082585981979306010&do-waremd5=U4NfJHAYM6_aFwbPjGylrg&sponsored=1&cpc=eQLwb_aA8frPRiBrJPPZr1ykOxGX5oI01lce3XxomA7wKDwgKPNO0LwDcKpGftwtY8tdZTNa0TsggdmAmy5uGtxvS4Jj4YrVjZjdqpJBYKMFKJhmu5ECi7M2iup1vlmqUbsQQygGvEPBULlpbAmBKblKtb7nwRHkNngQSDbTRoBHdHG223UDQhyj0kBPVZimtcyXRayAeX5WZvRs5VCb1V1g4mn8reuN91sQA1oxTuU%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhCAAoB95u0G&uniqueId=119515144&cpm-adv=1,Термопаста
325,Термопаста PSYXI PSG-08: 13.7 Вт/мК; 2 грамма + шпатель в комплекте,386,5.0,10,yand,https://market.yandex.ru/product--termopasta-psyxi-psg-08-13-7-vt-mk-2-gramma-shpatel-v-komplekte/1116492710?sku=4335870766&shopId=431782&from=premiumOffers&from-show-uid=17463882082585981979306011&do-waremd5=Jfa3Kwar5OCdOFI6o51oRQ&sponsored=1&cpc=eQLwb_aA8foblCDpInJsIIXrKPkKo-3M_mTvC89Zxhif1GV2YEx0A5HGvuIHnN0_CBqYp0CqdHWnHUuSMLokoclxFR6_sk1759QpylY7tqajXseXCPd21X3mvaaGFoW-190i9sTqRgXD5a5hUpSedIc09Vc5Uua775nFGZJOG0o6-VHK7vDQrSYUBRZNF6NtLWjuco4l-1NyNfoTq7y6VAmFiSGmlT2zI5onmpoyLQQ%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhCAAoB95u0G&uniqueId=119515144&cpm-adv=1,Термопаста
326,Термопаста Arctic MX-4 4г (ACTCP00002B),604,4.9,1208,yand,https://market.yandex.ru/product--termopasta-arctic-mx-4-4g-actcp00002b/42830482?hid=90401&sku=101302298730&show-uid=17463882082165442646106001&from=search&cpa=1&do-waremd5=qe5zNAyquEMr8FFIsJwjyA&sponsored=1&cpc=eQLwb_aA8frZl85KYfiTToL-gaZ53Lv6svurYd7srz6zRA_6mmHuuFYFQfGPjnJ_cjb0ZrM9hUbaeSG9PfrJd2mIwlLNkJzZ1qKF8Oa7BeS9-lQM0frw3QAtbjjci2xd6elba9T2wkB9B-mfPxc8dr029yClbHJ9tYa5HIRynRNDEmzIYPw_7yA6wsRgwJkfqE6JhCjWLFyqPBC9r2Cpsou6iYRzHkgUKSwW9JOHcMvkwvO1kwogO-g5kko0y82JFHbJelJFVrBiXXHEuvmddhUZ5NcgnYWH3nuhVViPKQvJ2umPRiHRp2bmjfdGIOQwWK_JalmU9G7TG6NKrzR5ACR8JDP3y8oupLyqdtQhEHzDo6YpHfJGHCvi-v6h6td40KMOQ09Cc0KZkn6woElTivqlXb7bMSKgW76wroql1VOj8DusmGRYQXmoe5w19sHm_jkFM9sNIF0CRSzFWsfwD2AsGbWvcpmKZ9RX4F_iNYTeGpMM7R5SlYALIPKEBY43ePhbahKCE0N5Ozf_Eb_OMX_O4TlC6gKncYQiZgaxR_8%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhDnAYB95u0G&uniqueId=892410,Термопаста
327,"Термопаста GD900 3гр , 4,8W/m-K, для компьютера и ноутбука",148,4.8,1218,yand,https://market.yandex.ru/product--termopasta-gd900-3gr-4-8w-m-k-dlia-kompiutera-i-noutbuka/1901529737?hid=90401&sku=102234903772&show-uid=17463882082165442646106002&from=search&cpa=1&do-waremd5=k77x86SvIN3WcjxzS6DgyQ&sponsored=1&cpc=eQLwb_aA8frGCxuh4BP4tuNp-fyacFYCgoYAH057vpoPLvuq6vNkvBTcdp2peQ1WzOIwL_apqzxcrRUVUaeXuKE40MTh5H6bSt6d_jHWe821EK00RT3F4MiHlGEeiIDsfZzfEh4O-0TgPYbdVuoenGUHLnq0IEL-CGiQXqVC9HhAqsCTr2F-fIoCarSz3gKxZ-J0TiosKUzWaoE-KqKGVRibJsL5LQpLeID19T-ElAUJZlWM5VVi0zksaKW6_S5w1nzqsEH7U0rOyS1_i771Rq5oppLryA8oZdUyX4y6Tqjhh_yzTijFeN0LWGyjLqG_Dd7wV9edgaSjsUwNCDIYaDWNLRKdM69UAJzzOHo4ZjwAy0Jo2kTgWf25CvrsqzEkFKp3A8O5RkuP7iGiujR2PJhj9NoS8j3yhCufL_cRX4MULbOJtPoT_u4GZj9_reyiQqu14HZEaITaeqCxDro4vxCzyS1b6d4ZLykhlBEtREoAsqh2leGA7lfxkXX6m93JbG0Om8rLTj02pdylYvI3_RkhjzhZz4jatiZkjY2QYE0%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhDnAYB95u0G&uniqueId=63505948,Термопаста
328,"Термопаста ARCTIC MX-4, 4 грамма ACTCP00002B",598,4.9,6614,yand,https://market.yandex.ru/product--termopasta-arctic-mx-4-4g-actcp00002b/42830482?hid=90401&sku=101302298730&show-uid=17463882082165442646106003&from=search&cpa=1&do-waremd5=_teMUup6v6NxtnHlj0x47g&cpc=eQLwb_aA8frO9l6ybMm7zQdJgQrq6v6OOXi2iEHpuDZyHYpJggSxAzc6t6zsE-q59wClgRoxlRW6_bQrTrd5yQN-M5wGQ2-0R4Xq71AT16MpzDhlZAY0sgqQCQ-zRpBhNt3GR1_ay7JENW4o2RzFUGhYvowf_kT0q6yeOh82_p2lciDi0YD_b0u4nPfeSnZghtuC2vnrG95M7nrXJ0SdkeBUZ7QbyouHM_dBUdp9HxlPv-C1B72L1WNcBCsa_2dHkWzjSDZvRllHnmPsoTupxxVQjVzdxtB_rGYbihK2_bnDiBleKBiwX7NRHhGGe0dZJ15Dwn7teTyqj9XD4yROyd-eytzT5aMSU6sXDLZx3rL9PFGKVwJ3vPlp17ke7vHDzNZ-lp7-m9D5boYR45cT9eAK5LSLMMMXZqJ_vl-yu4Uy-rqloT4fa1fDi54ElU-m2Bu3dGqfytmEqt8R7aoCwLGYWghZ39nU_aSBLsmje-jGydHf1yhxZcDpuyM4VYx4&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhAHgH3m7QY%2C&uniqueId=901068,Термопаста
329,"Термопаста 16Вт/мК для процессора, ноутбука, видеокарты, консоли Frost mining Overclock maximum X-treme (OMX-4 g)",397,4.8,160,yand,https://market.yandex.ru/product--termopasta-16vt-mk-dlia-protsessora-noutbuka-videokarty-konsoli-frost-mining-overclock-maximum-x-treme-omx-4-g/1126272547?hid=90401&sku=103343495913&show-uid=17463882082165442646106004&from=search&cpa=1&do-waremd5=J-93GYPX6lWOWHVdx9nYnw&sponsored=1&cpc=eQLwb_aA8fpQ9DQnhEtlkKuzkQ5yO8rdiTfCxZfqiG05OXQQyQLMoXa0uN0ZwY1btttIl0ixy6PbMPPl2V6a8mZohpHcPlscO9-rDXtMrGP6mYhrsCBX1UCkh4Vh-jQ-H391eN48X9lmm6YOU-ABjzEcMgs9L1gtf7pOeEjRQ-1vnVgj8b2mNsNS6fBrACkaVyMsu7JPKLRiTijI2bguxsIYdbiIYjGpQeNFw69pHon-W5laWPD3V2HoWiQCsaC1q1WYONjVbrSBuS01ONXd1gTCy1JQ1Mkm_0lxGPmbiEGEvUOsc_f6jG50zLBwE0ucrzKZG0IsZC9gImXuXDVRGORzQDsDRxO0WCfith6euD01cJcdzqnydindPS2mU0BQ4PickuWuV6cWRI_i06qESN9pbggXd6Mwp2bMVu-dHwn9XCXGJfYAfZ0vWOeBfioO00YT9H_rc2BUaE5EMJNM-aGUkgUNcUbnKAeGb1sZBRGMulpBNb9QrEejvzmhW822cDdMOTIOMhWkSSJkkYEb19_035Ef4q8iQGt9AoIX1Wg%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhDnAYB95u0G&uniqueId=2292853,Термопаста
330,"Термопаста ARCTIC MX-4, 4 гр.",526,4.9,438,yand,https://market.yandex.ru/product--termopasta-arctic-mx-4-4g-actcp00002b/42830482?hid=90401&sku=101302298730&show-uid=17463882082165442646106005&from=search&cpa=1&do-waremd5=Qb7vuEplt2TXDeXHZlG_-w&cpc=eQLwb_aA8fpQbWLRHCn6YHzMcwkRW6TWagpmHu8l2KpsiYjwrxFiMwxFXWbNMJ5-c_tcLhm8XQx_KyVNUVEY8X7bJZv19fHXYO-r3JGV1vuTGGzNpXPHXbggovmhpW8Y5ygboJu9SFpq3kW_QFGI7Uq3tyhTNh__66271UmOwUntCOxyM5wK8_LKjreDx8K3sP4Q1oFO8_VScMo0xb6BNnvHJBJCULZXaXw6nmYTaxxTwJaJXtPB8uqYHBaxgHbZw5CXnNiCFkVR_clVmp2dnPn1Tl0uS3XNX-q31kyU6iweN03YNAyJ0cQGxe0FfuuYbPW0V7xc2P3Yc1rpYLezezpGXZcZwbuUhQxUGfMY-WUjwklWhxvr5TH00hhWN2hKhjZyEK-5yUdp0ET2_G0kLyjEkUcxZeULtLwyhSQFzZw_nkQlAG9RRMqzmpfCeWe7TuAjUDaZQN4vPEI6dGDqmxcWrCd7wHENi6XQu4iLpVjONwjnLBLpYPVh7TA4sZoH&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhAHgH3m7QY%2C&uniqueId=119515144,Термопаста
331,"Термопаста 16Вт/мК для процессора, ноутбука, видеокарты, консоли Frost mining Overclock maximum X-treme (OMX-8 g)",676,4.8,26,yand,https://market.yandex.ru/product--termopasta-16vt-mk-dlia-protsessora-noutbuka-videokarty-konsoli-frost-mining-overclock-maximum-x-treme-omx-8-g/1126264071?hid=90401&sku=103343495914&show-uid=17463882082165442646106006&from=search&cpa=1&do-waremd5=-ryv-BqUeu-Ri0JAPaA_Fw&sponsored=1&cpc=eQLwb_aA8fpTAmbzFNIk6AtYT9lNvsMci3rpQ0P4khO9zZ5aVWEuf-gzzjfeJQM-APtYqDhnKdXpH0HTbTNFPZOE-ET02arg9ln96EIWmD0Ey-v2FJ5RnBjeZZyu_WEwWgbSXGwcSCO3be60JAha6fvvVpnYuzUIxwbUQpGLd00KNaR1WHiRjq_0JNTKdJaJ4OrRlamxfUGtSA7b8Tndwf0jxSNfTXa1H6O4PaZLJCvEJUi6RIAtbbEyvSeZsAcK4qpuuAOtZr1X0Gy2fw0Mh64ZVXPrtUUbkNuNezU5AckRod5Zs2SBD8k_dABl3RjNM7eEQqYqN9tHKlIvb__syOIAFLystvjw7RBGGOxp0BXN7lr2wnfawzuG9rT44v4wIWouLg6gurOl_vClh7_ZbPm9aroguJl3RI7olVFkLCpH1F2uz9FGIedMWwMAp_b7UH0pdzOcjJLmv0SmCXBYjoEPUznOMAFa7Wm5Up2RqOAmMfqrcUYYl-l0-7QsMyK6EAXgK-XIPvCkyIMkUfvQxKFFzUoVOR9XBneD1xSKwVs%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhDnAYB95u0G&uniqueId=2292853,Термопаста
332,Термопаста Arctic MX-4 8г с лопаткой (ACTCP00059A),777,4.9,1208,yand,https://market.yandex.ru/product--termopasta-arctic-mx-4-4g-actcp00002b/42830482?hid=90401&sku=101318608743&show-uid=17463882082165442646106007&from=search&cpa=1&do-waremd5=o7bCdd4gcbxQ20433_1gEg&sponsored=1&cpc=eQLwb_aA8fqxwNMPdDx8eZK_A-QpCnRRulNKqivFy30JDX33VNRW5XXOt2vJFaGEcHFezkUFvZ6uqayIqhnVEx7ypHaQvYv69z99bWwbg6UeLR7OQWPOHL3z_YUN0XfbBUkL_EJgp7FNWJQ-YXOvy4294vd8Na8jOEKjlcT25XTaabpHlrP7l5U0cV-THFoq4B2BP5yGj0PUckzHAJtd6DaCPoAFe_o6NLonnfpcEq8WSvgp16OPZwfbPmOAdQrxMZwPQuBDXCvmJ_cUc2MQB9Ze8avT-ypJJ7U6O507dwwfhO3RopY9xDbJZnjcQshHRDcIW77QzFSfDH9QdP-PijF_VmdCPv8B20NhFQnoPLiCc-vT1XW6Ru9i_avzdKmVtVV8gzvEkLS_OwI_eaZDf6ChZ9wB0U60o2ipPvgV5kgzgioIk-Oj9G5vtYczINQNAxD5LK0DmBR2yrY0eo2JoivIzUepEpMzkOROdhvHQPa29W6gWiLT-4kFErLTbFwv5nYxoUqajPohohr_qEovyy4lm3VHi2IrARbp85PIPPU%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhDnAYB95u0G&uniqueId=892410,Термопаста
333,"Термопаста 900, 3 грамма, 4,8 Вт/мК, для ноутбуков и ПК",139,4.9,165,yand,https://market.yandex.ru/product--termopasta-900-3-gramma-4-8-vt-mk-dlia-noutbukov-i-pk/818976083?hid=90401&sku=103592753166&show-uid=17463882082165442646106008&from=search&cpa=1&do-waremd5=brXJJxAY_5iVVjIRhxqt_g&sponsored=1&cpc=eQLwb_aA8fpgGRBOHaSjiXSQ28IBlt_Pe1tL5vRXnVhLOS7PGlDrO_ItcwCs9WKFBb_iSvreMyjzpHCw_XG1fLbh9uPaUvAXTs5GUZBd66AN3CSbXm0Ku1dKxMqVBraHUi5C5qk48EL9nJHiw8DTUU5JOWI-E6TcOKxYK2naoUADn4sw49yDnaYEouq96dxIbxo7KoE8mlfL88A8P3jXNZq91HPHbuMAhVCURw_bgF7dLgIRBYiyK9TU_2tu_AuRUxctnmG4iAt-FFk3s1vGvrRAu5wOXEzE0L84XyzMpMLL73Itks-S0DdLpIpd1d__wwg5VafRk0kZh-abLADQLzrT0ogjhgmTmjIUn9w1VflHgJqT4LtYGaUO4ukLbBlhmMF-3ctduj2Vb0PgQn8tuvt8ZtSIWSvNJ4t7dQ4dCuDg7oXhK-YDLBMrmqLbNjkBAACYJz59iIetHXmKYjrlvSQ0uV9D108WCzNiuBSQvR9BgVDmQopPD7XH4TKZt62zNp2_CVPeWIwOjmoW3kYhF3PE-bK006zS&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhCIAoB95u0G&uniqueId=172423453&cpm-adv=1,Термопаста
334,"Термопаста ARCTIC MX-4, 4 грамма + шпатель ACTCP00031B",706,4.9,6614,yand,https://market.yandex.ru/product--termopasta-arctic-mx-4-4g-actcp00002b/42830482?hid=90401&sku=101318603739&show-uid=17463882082165442646106009&from=search&cpa=1&do-waremd5=W2dIL2Ib3x9M-JMpPKfvrw&cpc=eQLwb_aA8fq0ClBcK24pJPpc5fC8gL-b2YGolFBo9UUR3A1Q8JTHxyYCKQ4W8Wjvhmysc4uv2OkYlrqEZJdH8-zBlzIpordZ_W8FSFHImpsYcB6Sk7bM9afPUDneYrk1U0Y8RLJ7ZXp-iNaCrla8kzCq5FADZhoAmUxJUzvi5l6WhBwipY7uZyz7KGc9EobXTpDLp8WyMqH0MSun-5A-m_CKrs4rz5nWfVjhuS-e2AVE1h7P9kipDEqVlhb5fJouTa6oTeEE2uUe7i9Ka0YerAz06w5a0d6KFHDlzDz9gidBVktbaRPpj0F6e7VwHPNKkqsxacvjg9jGpJMDaE6NCEk6tJ1DT2ja6PbGwteELdGeMY7vfUQ9wYAs7nxH6aHXO0vBw_JRky5UthlrW4Dqso9e34LsV4oeM1tx9pQEgUKwkOlfiwN1s28920VKE4iQvqG_bgFJfEz6NvI8OmNMwqzCCwZkkSdZaIYFLFI_r9Hv4Fp7gMgN4F0HV4X3n5p3&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhAHgH3m7QY%2C&uniqueId=901068,Термопаста
335,"Термопаста, GD900 BA4, теплопроводящая паста, термоинтерфейс для компьютера, ноутбука, игровой приставки 4гр, 4,8W/m-K",98,4.8,474,yand,https://market.yandex.ru/product--termopasta-gd900-ba4-teploprovodiashchaia-pasta-termointerfeis-dlia-kompiutera-noutbuka-igrovoi-pristavki-4gr-4-8w-m-k/1894933559?hid=90401&sku=102267488563&show-uid=17463882082165442646106010&from=search&cpa=1&do-waremd5=MLcncjsJKUMPWE5xI5odaQ&sponsored=1&cpc=eQLwb_aA8frlfACqr8tC5Ab2gr97MuONCrqBLBWQsSMyPjtn-dh899sRTxcr9ck4mjrN4ke3v9okd0yRcK8vw6EO2Dz83UgE02rtLYeVbrUyD1qMsVsQZ1gQ5ygDF0ZOKMdy5YnJQwiYLVKWGSWsE6WC7ZEDHUyjWQRaQ9A_Gs_u1jo1VLAjlHIgPbqTdpD4IdhOEii3klQp4dg7UHiWHLCRsWechHJ329fEYXiSjmQyUrQZnNqwZoHfxlm-lPxuoH05G9IwGUZfJDmCTEaqoE9RKGN97tWjfzpuU1sU_cmQuVkUS2S-gIR0hct2AhzUCrm42XmsILqWhlO7t-xUJtSLT4X8gzCzQWvszXfSE5gABg8hxAkgYBK7ozlm-zd9MSV3B0OXmSV-TqC_rEaLuT65AjqSt40ePSyidlf1spq86y5a2CNJZyKjZbE9pheDYDHzy2Ss1mh0mDVB2PFzFjN1tVHnnRiEsI1bqEyRxYWEbL64AVoRFY16ATR2e0yedDVtaL3U9TBJJZb7k5FCAPYEq4Nyzjkf&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhDnAYB95u0G&uniqueId=64619099,Термопаста
336,"Термопаста ARCTIC MX-4, 4 гр. с лопаткой",657,4.9,438,yand,https://market.yandex.ru/product--termopasta-arctic-mx-4-4g-actcp00002b/42830482?hid=90401&sku=101318603739&show-uid=17463882082165442646106011&from=search&cpa=1&do-waremd5=eOC3KiuzUnpN0mMOMVd_bA&cpc=eQLwb_aA8fp9b55c4ozoDGx5ZS4wUDRb8DshDCFBODgFTDwykGy7m4upSPqSEv3dFlKzzagUCYUv0k41wvUqtIJJHtYLxOSqwMBrAZ2wU1yl9vj8obrJlwNeR9XPJ6FK_N9M939kJAn3AJtRI1I6bLW2HmjMKiq05IvhDO_BZCwUEEvcCAILwPeRTvd7SglzHraQkDFaB-_bEcH0i66wjq6Kk_Uktr6lg-dLnX5ANylxImXVOjgnZ6ItcC2p4cvWGglZzlFD6_fvcDdWhKO85zHgn9Q60hRQcVJVpIHkLrpbm9QQAoL4nxI3hLborSRGnlYUj9p1i88MzKeA2Axz2AfRPnx4vc99k8MxyFvqj8a3hubwnjZHDzbuY_k9H3ZSUqNm_drQ8CQ9xJdB7KGlU9dPx5PnjYnNqhErsfG4aPPykFm6MHdJPj0hrRb-2wPioDj7QDgrBj-DwU9kAYbuM_EM6XZDETOQt_X18PyZ9TDqfFyQW8R2zI-NDpFV8k1q&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhAHgH3m7QY%2C&uniqueId=119515144,Термопаста
337,Термопаста Arctic MX-6 2г (ACTCP00079A),718,4.7,228,yand,https://market.yandex.ru/product--termopasta-arctic-mx-6-2g-actcp00079a/942732956?hid=90401&sku=101896527980&show-uid=17463882082165442646106012&from=search&cpa=1&do-waremd5=Ow-msJpuijdbcKN4WGFtHg&sponsored=1&cpc=eQLwb_aA8fqOq9FOjuF6y67Gew07-TjxKoH3qX_MRxw6TnbT6JMuhlXBhuQLhGPcUQxbnAfGCBAGzk-JKSZm8Hx8e-NMqJ3trWPvavZ4tb5EkveHQqBaWH4YfwvYymvuWbg8iJpDifoPv9urYILtt7nLc3QK13kYZ8_B-lQibIQ285NW5K_KiOx0L70uLBEVAJ4FdZr8Vc3DImEnbSXoCTj-8CKOx28m2OC2xe40gZh94vL8U00Fh-LHFo__JnnX58acCWAUZihs4xRO19qCYKgElXrG_Fvt00wVgvMSMtmd-IzH2fF_PazlEgozPu659g7waOpE9OLL9733vgQtl5RdsSrndecAdtGegPb8WMLjxUPWL-moRdOz9V0BYCa9_y_HG7lkpcp3KXNkqHyFNWdlSKDLI36Bt4SrPUHWscRlBOI11lhU6T9_phKY8hos46YKj_HTIJCcemydtgH2Wpl2Hp4C6ldneEZ0LXfSuS6HjcRCLZRAO6vWs4qxSDWnjIwfhJV9MQXU-ndOYvadfeLXEjMONp1I9c88dDzMmYc%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhDnAYB95u0G&uniqueId=892410,Термопаста
338,Термопаста ARCTIC MX-6 2 Грамма ACTCP00079A,718,4.8,815,yand,https://market.yandex.ru/product--termopasta-arctic-mx-6-2g-actcp00079a/942732956?hid=90401&sku=101896527980&show-uid=17463882081885892261006000&from-show-uid=17463882081885892261006000&from=search&cpa=1&do-waremd5=S54F7I8E91xU3W1nkp5jZQ&cpc=eQLwb_aA8fpwXIW8Ar3jAnfCGPyq0vQkQ7BkHwzEaXWB3sCIDFC-CCtddjAvHxtKz9EbaaLmQfXSbQNkWdRNjU7gVLuD7ADyyAlHFYK5OqRBSPpFN4FOmOuMtifZmmn8kRmMBjMJyILjjnofwbtAn4DRqSLLLezeAUbQ7sXbErK8G6c8z9coxGNiCpBYaRz7sHMSKgE2bLw%2C&cc=CiAzOGEwNjI4MmQ5NzFiNmFiMjkwZTE3OGIwY2ZkYTU1YhBUILGdRijM_zaAfebtBg%2C%2C&uniqueId=901068,Термопаста
